Кирилл Станиславович Истратов	5396	2508	14604	911 253 68 1052 48 514 763 703 691 600 77 719 806 1000 459 280 395 459 503 224 26 382 316 41 244 1003 539 584 892 644 661 441 668 923 414 448 220 652 664 410 1057 452 628 596 137 867 695 305 41 428
Татьяна Константиновна Мичурина	1932	24042	8919	744 443 526 414 842 939 823 702 293 355 785 132 634 878 143 39 367 744 845 78 650 276 537 66 1019 959 930 559 295 638 25 544 734 709 443 1007 569 1041 805 661 819 768 742 374 114 426 73 458 149 835
Евгений Евгеньевич Гамаюнов	6229	47436	1831	262 1047 330 990 3 560 907 643 408 958 30 450 302 937 103 850 559 408 840 638 1056 530 605 262 687 699 921 644 319 995 492 586 435 264 565 63 884 442 941 874 342 800 647 215 272 99 539 770 934 737
Олег Алексеевич Дорин	3488	33832	11448	207 565 463 228 222 111 310 566 813 779 3 239 109 975 90 988 864 470 104 203 722 408 657 481 130 586 360 241 454 864 522 272 992 903 357 602 292 947 700 175 906 692 456 615 136 686 823 321 365 808
Инна Касьяновна Гладышева	6874	40268	7020	824 873 27 660 204 559 6 597 429 573 866 193 431 501 246 80 58 471 253 451 953 963 600 37 476 510 742 54 764 1010 602 461 409 321 526 898 424 48 95 179 157 190 1007 607 493 769 167 996 404 241
Хевронья Павловна Ергина	3551	11166	9212	1063 145 382 401 951 80 911 460 15 209 74 844 773 755 1042 650 528 837 626 980 65 626 874 194 887 271 535 766 505 187 1026 83 474 123 56 159 1014 16 264 617 985 220 154 156 51 561 878 192 515 724
Фёкла Степановна Бахолдина	3213	17478	2649	796 597 187 1014 624 102 1065 855 552 571 981 867 482 824 625 262 85 225 824 554 950 308 934 601 454 619 713 1022 963 369 560 883 954 841 427 429 481 15 693 370 781 178 430 739 626 541 314 80 521 578
Елена Даниловна Благинина	2865	30792	8817	687 6 478 95 451 819 313 674 242 465 423 340 845 560 131 484 966 483 743 549 939 849 697 1001 558 62 1018 530 305 123 103 834 708 186 803 961 675 401 763 592 679 716 161 889 623 276 927 893 459 437
Платон Вячеславович Ергин	6850	31748	3430	112 440 603 584 649 482 665 483 306 689 327 571 477 937 806 828 286 323 127 13 958 821 173 804 845 541 938 622 810 891 1015 219 211 239 488 521 390 144 831 389 887 267 715 979 228 874 1024 328 917 352
Степанида Михайловна Лохтина	133	40982	5764	565 262 338 971 778 22 648 621 280 962 705 442 502 853 219 979 616 362 758 400 863 923 785 354 853 108 692 1059 564 1053 937 77 540 541 782 1038 915 384 108 494 317 976 992 923 585 560 121 359 528 418
Роман Касьянович Жмакин	4954	21179	11500	366 230 659 544 740 621 400 66 436 218 388 53 415 602 545 666 606 756 558 500 284 377 613 1024 926 737 274 810 52 50 937 757 602 975 196 349 147 1018 200 900 439 228 12 308 238 977 330 762 169 462
Руслан Юрьевич Басалаев	1826	7772	4828	952 716 577 1035 340 826 593 902 400 260 193 527 687 321 158 420 74 975 634 163 913 734 506 379 596 702 865 20 1058 771 48 310 459 901 49 170 56 234 381 234 191 577 870 591 1061 959 884 769 736 665
Евдокия Афанасьевна Выжлецова	6852	11153	8252	183 809 324 931 77 503 637 388 841 1006 706 795 660 897 523 514 739 827 85 295 298 113 863 749 82 588 304 954 1026 778 865 95 442 668 841 272 732 936 889 694 102 557 42 1065 891 637 16 21 365 213
Прасковья Евгеньевна Смирнова	6632	32779	5996	1055 779 1015 868 481 714 17 201 282 526 232 657 91 631 606 557 119 292 134 137 917 235 1007 819 359 871 481 166 228 491 637 861 23 617 483 101 601 510 622 795 106 706 375 416 565 869 591 941 992 83
Ольга Фёдоровна Монахова	1355	3997	8142	175 1047 833 669 668 907 649 808 923 145 202 686 729 747 13 636 140 85 249 296 507 235 785 783 983 304 1026 504 322 536 1021 576 372 298 449 305 260 94 709 12 422 984 435 300 939 998 19 895 150 33
Трофим Фомич Еськов	1197	19115	5441	306 37 762 833 558 730 824 812 1065 466 639 324 929 675 13 624 124 269 523 600 941 82 742 26 298 22 456 780 107 685 277 998 918 922 203 13 140 877 494 291 1067 272 456 790 985 374 856 424 621 916
Татьяна Платоновна Клочкова	358	9570	8674	302 585 268 253 298 394 815 400 209 442 693 376 620 944 574 936 911 709 393 21 68 156 883 1000 366 399 995 379 123 775 458 651 979 451 823 492 918 236 786 560 266 506 267 489 842 437 737 776 572 669
Богдан Платонович Лындин	5450	5208	8504	522 642 370 991 424 823 1035 264 599 334 691 323 549 321 729 942 27 493 773 821 854 319 229 848 86 860 269 832 778 1064 831 130 1016 299 201 506 760 672 895 460 21 474 312 329 1063 965 747 498 545 331
Трофим Николаевич Мушкетов	6696	42060	3257	228 626 803 587 888 632 988 673 962 705 827 434 357 340 810 189 422 302 547 203 144 870 391 722 482 328 887 37 262 808 939 474 193 873 569 551 789 1010 234 45 590 261 753 498 722 553 90 643 970 351
Ксенофонт Никифорович Таныгин	4732	21311	7324	554 585 29 575 761 927 90 111 804 841 620 364 81 693 417 20 817 816 1005 417 962 944 58 822 333 179 889 740 968 765 452 36 545 901 32 1044 576 617 71 307 165 886 66 14 633 195 695 926 629 293
Власий Богданович Усиков	494	23390	10159	391 908 12 360 897 135 1005 440 1026 245 611 351 871 844 601 77 457 1054 150 422 558 888 916 608 163 317 705 21 545 801 493 183 225 807 172 848 745 85 277 221 263 175 479 134 406 870 883 497 156 599
Оксинья Вячеславовна Столярова	1390	42191	2755	268 177 796 956 511 8 460 805 542 839 90 149 836 89 336 29 466 191 820 29 219 272 379 91 821 48 492 393 21 348 323 658 91 611 266 750 203 536 490 1010 201 959 608 430 601 133 785 45 1030 525
Пётр Петрович Коробов	3492	10533	7134	389 111 888 191 191 669 1003 407 211 1029 554 270 558 234 299 814 730 256 326 995 722 564 677 420 296 238 44 476 984 843 229 470 877 177 1015 518 362 333 1001 337 1067 832 399 382 447 430 494 290 507 367
Александр Викторович Дерюгин	1144	5469	11659	994 947 682 956 792 779 466 40 425 695 524 866 532 399 1039 352 930 476 454 394 768 698 799 159 183 81 429 407 940 1047 757 787 115 663 714 943 1017 670 259 111 958 872 60 711 191 673 670 705 217 228
Никифор Вадимович Оношкин	5764	21308	8040	599 554 3 1 680 33 516 486 372 762 74 695 257 158 62 871 497 456 852 434 923 440 901 224 80 548 660 501 846 253 552 479 726 187 958 917 774 817 1050 137 659 377 203 329 857 766 216 229 338 304
Надежда Никитична Коробова	6710	32170	14709	754 7 745 986 241 375 739 912 999 1045 612 82 1005 331 559 1053 905 616 988 358 24 861 87 983 583 826 230 738 89 534 334 1018 866 741 855 923 400 871 718 56 618 1029 925 878 723 936 247 579 449 921
Лада Викторовна Мирошкина	3296	39803	5476	722 774 27 713 185 943 104 457 401 223 970 49 394 465 246 314 81 604 640 757 827 841 268 179 1064 873 861 199 520 685 45 327 760 696 390 611 614 12 554 150 215 668 960 65 580 416 148 538 121 519
Любовь Егоровна Майданова	5618	17962	9567	756 365 709 33 353 373 336 553 440 1031 476 746 55 353 257 150 652 452 322 1001 348 1058 55 65 94 405 723 694 232 937 1031 1037 203 142 983 799 144 272 442 948 312 697 52 1030 782 493 398 393 808 701
Ксенофонт Макарович Галанин	587	7092	12890	1025 483 17 873 797 424 907 703 1062 876 454 80 45 541 311 639 921 132 982 682 563 189 264 81 562 876 1009 1000 997 902 175 83 569 753 577 1038 875 516 680 1017 234 707 24 351 1014 144 203 494 1021 1001
Клавдия Андреевна Завражнова	6025	4138	2864	736 199 881 407 264 907 344 40 252 931 424 884 870 700 460 439 741 607 10 400 516 250 76 45 1064 185 334 334 241 418 294 944 204 146 55 437 842 311 880 789 1022 761 388 519 751 982 656 30 110 1065
Платон Ксенофонтович Пушкин	7156	14113	11233	1050 424 779 1033 851 630 410 350 122 110 985 836 693 775 950 794 555 970 99 603 906 839 314 134 769 929 419 385 288 239 714 621 368 353 589 416 591 313 304 516 735 95 730 29 267 628 974 407 31 649
Варвара Даниловна Чернова	559	30194	9925	1022 822 129 22 608 108 34 958 699 502 608 317 743 331 682 796 950 1011 451 123 152 223 631 545 697 53 13 67 206 852 147 93 956 481 284 1012 108 214 216 348 129 360 817 361 802 134 679 946 491 345
Игорь Егорович Изотов	3379	30288	14791	985 856 81 385 824 399 167 822 241 206 224 623 239 749 266 362 1012 103 174 700 957 706 888 575 511 314 724 987 765 1042 856 893 391 882 775 855 716 824 571 310 717 706 424 240 272 439 994 698 183 954
Милана Игоревна Ненашкина	2844	8887	1788	514 84 883 1020 99 322 197 964 868 500 767 1050 1033 123 923 873 579 389 834 556 903 388 777 84 810 350 366 99 399 118 376 917 331 299 3 798 887 682 656 33 132 136 549 1057 848 1067 53 445 345 219
Полина Трофимовна Ерошкина	4500	42396	13865	375 537 844 905 279 771 417 567 994 713 420 738 482 387 1058 491 335 878 479 942 882 624 387 378 10 480 962 191 117 935 957 226 619 565 553 945 109 256 612 600 809 84 384 458 296 234 666 48 826 371
Юлия Александровна Горетова	3331	43432	7854	703 497 622 100 252 988 277 965 322 880 228 667 964 111 515 24 143 1010 490 630 120 91 230 518 822 322 362 755 77 421 735 734 183 464 912 947 108 206 141 29 984 325 46 832 521 384 994 894 694 3
Хевронья Ксенофонтовна Балашова	2932	12072	4191	620 1027 308 872 807 661 1028 962 156 725 140 728 308 438 1 162 372 970 557 1053 609 895 611 510 802 594 266 469 815 1033 323 124 450 586 944 53 699 745 957 624 897 192 250 533 377 985 195 586 944 874
Владимир Павлович Говендяев	5441	18897	2637	550 812 433 510 765 580 78 136 760 614 771 695 625 706 211 1012 98 436 212 775 744 58 260 281 781 1042 772 438 387 886 184 603 1060 838 487 66 317 112 926 215 244 464 205 833 109 359 701 696 383 452
Антон Николаевич Истифеев	1199	5939	14942	286 16 1027 1044 325 586 689 346 546 994 408 513 392 462 808 120 845 727 1003 311 451 246 893 951 250 918 636 160 417 547 666 82 495 464 1026 511 762 409 331 227 465 745 237 823 974 879 608 129 75 926
Ольга Степановна Бородина	4718	39627	9662	809 1055 617 893 246 388 548 938 857 532 33 1065 293 104 909 591 284 451 776 976 445 721 605 708 18 1044 46 541 813 395 841 49 438 493 463 495 408 139 972 693 882 226 403 888 373 472 978 489 829 15
Тимофей Григорьевич Молоканов	3835	28421	9484	85 170 739 41 928 315 768 21 957 27 739 216 784 584 154 36 131 405 1010 119 718 13 748 698 1007 719 908 254 961 91 133 239 1060 35 174 522 108 897 792 607 562 1035 1044 369 181 1020 659 745 181 22
Надежда Юрьевна Задерихина	5852	45327	12718	912 330 589 569 280 811 430 16 301 333 293 913 865 242 738 815 115 965 701 419 175 745 875 601 914 408 550 678 87 417 741 546 777 229 840 40 542 920 646 301 1012 1011 1041 257 267 573 231 762 966 456
Евгения Вячеславовна Бектуганова	7544	12608	1491	75 59 854 961 946 410 93 401 665 541 485 856 944 605 146 720 652 330 454 903 945 457 802 770 364 565 744 755 887 415 45 501 713 635 502 764 253 941 823 415 885 203 432 646 921 812 712 44 760 91
Анастасия Касьяновна Карпушкина	5878	14171	12529	637 721 725 635 648 775 1004 256 748 36 171 686 763 443 276 581 956 826 670 147 220 998 624 97 463 258 419 842 1023 330 311 889 232 489 1044 515 157 778 964 206 905 544 670 727 745 477 1026 499 970 1047
Надежда Никитична Воеводина	5697	17798	13963	471 191 991 533 8 388 397 848 250 856 381 499 356 159 421 410 113 245 966 181 502 837 974 610 469 862 248 369 45 71 253 611 593 410 976 380 426 198 736 700 824 197 691 315 905 31 400 1032 95 282
Евдокия Платоновна Дахнова	1723	45526	8610	64 616 751 741 556 921 299 936 237 423 658 821 627 498 617 253 17 125 436 292 501 638 950 765 970 865 645 686 548 57 974 50 51 769 293 416 465 116 293 27 169 510 809 939 243 746 507 995 982 248
Любовь Степановна Мутылина	894	12292	992	821 316 1026 513 53 257 121 664 369 140 301 694 582 723 460 850 871 447 604 614 153 1051 514 886 716 784 170 954 422 482 740 398 756 425 243 806 188 361 742 1016 72 412 623 198 261 877 921 1034 626 1015
Захар Владимирович Медвенцев	1532	1533	9699	883 985 116 987 848 558 836 87 555 766 526 669 332 852 368 65 393 1060 426 356 561 307 695 82 283 892 194 494 242 784 591 390 533 249 327 103 134 1055 528 500 705 1040 347 791 585 341 919 287 308 218
Наталья Сергеевна Асадова	917	5535	12336	535 152 861 368 270 1009 879 979 806 520 650 869 201 367 986 330 414 914 1028 1004 594 47 1007 92 701 901 589 923 682 436 1066 484 921 252 358 754 757 1002 419 667 495 603 716 948 914 519 1051 909 1049 117
Елизавета Львовна Атикова	2772	19513	14886	995 895 995 504 85 690 1004 752 438 853 1052 16 583 679 921 762 319 348 651 946 712 883 914 106 135 696 191 586 874 793 463 345 485 631 595 709 505 807 996 622 639 229 647 82 151 788 378 772 674 145
Татьяна Касьяновна Лындина	1756	3269	9429	218 188 611 1002 126 107 936 190 481 198 839 168 712 974 765 619 180 245 712 581 1035 866 108 566 256 885 921 127 557 131 695 115 370 817 360 826 912 649 174 532 668 168 47 397 686 994 905 827 335 472
Алексей Владимирович Калинин	1135	29684	9423	614 811 359 440 256 179 309 946 149 880 605 1039 568 612 783 586 951 909 1053 813 935 265 977 874 621 85 1011 299 780 894 322 665 187 104 192 478 1027 549 886 860 81 541 594 441 1059 800 1055 1001 761 902
Татьяна Вячеславовна Арзамасцева	7752	12105	7952	467 496 774 938 664 378 377 121 423 738 220 1059 128 211 213 730 726 93 59 777 153 720 304 760 254 240 819 799 635 119 945 1040 810 276 865 360 5 638 236 342 418 293 557 351 47 299 961 543 572 105
Юлия Тимофеевна Божкова	7605	18859	11304	1035 328 9 766 578 4 547 788 1057 549 661 691 1047 654 628 429 1021 220 202 121 75 558 27 922 468 603 672 178 225 376 902 289 560 308 437 120 791 835 729 412 953 449 853 935 1050 988 278 1005 129 974
Ефросиния Николаевна Мишакина	6023	34180	3838	395 879 58 372 657 1038 376 820 708 472 333 787 348 563 102 191 414 706 947 908 300 864 395 596 230 116 854 939 288 371 149 23 376 851 670 137 581 802 844 624 20 239 185 481 122 456 980 799 10 230
Екатерина Васильевна Евлашина	7776	14290	11211	228 140 356 266 135 856 480 248 400 707 253 615 195 599 619 944 797 904 520 951 1030 852 497 768 449 427 110 637 96 958 1004 425 748 180 877 684 966 508 32 405 447 600 272 205 620 620 1015 947 896 426
Вадим Антонович Найдёнов	7420	37465	12063	15 418 203 816 421 16 84 776 868 937 588 992 599 486 237 241 136 344 249 734 377 402 132 172 602 448 443 761 587 339 525 788 57 751 103 9 885 382 997 218 964 553 69 1062 645 35 1058 779 437 87
Ефросиния Трофимовна Оношкина	4648	16401	3023	383 181 375 772 100 645 358 25 562 806 849 608 442 881 332 256 536 351 70 801 92 683 183 539 884 595 517 849 407 262 248 646 256 1045 367 506 975 261 582 1009 248 426 222 141 219 90 559 886 996 248
Василий Борисович Оношкин	146	31288	9794	605 112 732 436 8 624 116 469 1049 413 467 1064 722 948 948 307 524 133 949 182 190 484 193 452 246 840 261 273 671 844 271 970 653 442 92 195 837 729 988 499 1051 490 454 416 283 257 941 166 198 311
Лев Васильевич Нагибин	6574	28577	5920	1013 432 750 505 748 865 842 240 1017 249 546 816 159 476 891 539 700 167 678 924 719 204 622 41 672 613 232 462 724 765 569 896 760 266 571 921 869 58 298 90 101 429 238 72 457 579 685 666 611 901
